5.78337e-13 6.36875e-12 6.34622e-11 5.72223e-10 4.66878e-09 3.44692e-08 2.30275e-07 1.39204e-06 7.61455e-06   3.769e-05 0.000168809 0.000684157  0.00250901  0.00832606   0.0250014   0.0679326    0.167025    0.371596    0.748085     1.36276     2.24634     3.35059     4.52226     5.52304     6.10365     6.10365     5.52304     4.52226     3.35059     2.24634     1.36276    0.748085    0.371596    0.167025   0.0679326   0.0250014  0.00832606  0.00250901 0.000684157 0.000168809   3.769e-05 7.61455e-06 1.39204e-06 2.30275e-07 3.44692e-08 4.66878e-09 5.72223e-10 6.34622e-11 6.36875e-12 5.78337e-13
0.00630563, 0.0244947, 0.0524791, 0.0870802, 0.12443, 0.160441, 0.191272, 0.213771, 0.22588, 0.227023, 0.218422, 0.203141, 0.185615, 0.170493, 0.160986, 0.157412, 0.156868, 0.154764, 0.148087, 0.139193, 0.138264, 0.16278, 0.23348, 0.367678, 0.571955, 0.83662, 1.13351, 1.41702, 1.62835, 1.70565, 1.60401, 1.32084, 0.911263, 0.482197, 0.17303, 0.13382, 0.487444, 1.25932, 2.31384, 3.37959, 4.1781, 4.55059, 4.47642, 4.01289, 3.26169, 2.37661, 1.53477, 0.859341, 0.383533, 0.0972386;
0.0058112, 0.0228681, 0.0500742, 0.0856724, 0.127239, 0.171569, 0.214524, 0.251076, 0.275809, 0.284037, 0.273337, 0.244891, 0.203793, 0.157748, 0.114461, 0.0791002, 0.0537452, 0.039965, 0.0436832, 0.079248, 0.168866, 0.335344, 0.589888, 0.920211, 1.2851, 1.61939, 1.84941, 1.91468, 1.78781, 1.48538, 1.06855, 0.638009, 0.321408, 0.242864, 0.475472, 1.00551, 1.73713, 2.52622, 3.21012, 3.634, 3.7015, 3.43314, 2.96536, 2.46808, 2.04762, 1.70874, 1.38277, 0.994892, 0.546512, 0.157367;
0.00600592, 0.0240924, 0.0542302, 0.095644, 0.145943, 0.200372, 0.251622, 0.290615, 0.308403, 0.2989, 0.261625, 0.203263, 0.136918, 0.0787566, 0.0431516, 0.0388669, 0.0689544, 0.135193, 0.244453, 0.411548, 0.653524, 0.975148, 1.35232, 1.72467, 2.00619, 2.1131, 1.9979, 1.67418, 1.22069, 0.761268, 0.426159, 0.310709, 0.450136, 0.816751, 1.32957, 1.87, 2.31328, 2.57731, 2.65876, 2.62325, 2.55518, 2.50385, 2.45387, 2.33452, 2.07287, 1.65975, 1.16672, 0.695734, 0.321512, 0.0825144;
0.00939234, 0.0368742, 0.0801405, 0.134707, 0.193306, 0.245848, 0.280628, 0.28718, 0.260302, 0.203896, 0.132685, 0.070256, 0.0431976, 0.0729279, 0.168424, 0.323523, 0.520944, 0.741737, 0.974816, 1.21951, 1.47702, 1.73424, 1.95091, 2.06301, 2.00723, 1.75751, 1.35235, 0.893264, 0.510758, 0.314161, 0.350107, 0.58784, 0.937106, 1.29111, 1.57334, 1.76296, 1.88836, 1.9993, 2.13399, 2.29362, 2.43725, 2.50176, 2.43067, 2.19337, 1.79852, 1.3063, 0.817453, 0.425747, 0.171095, 0.0393526;
0.0186653, 0.0692463, 0.137233, 0.203425, 0.249209, 0.2611, 0.234044, 0.173707, 0.0976999, 0.034665, 0.0195945, 0.0848805, 0.249076, 0.50774, 0.831156, 1.17142, 1.47718, 1.71004, 1.85502, 1.9192, 1.91878, 1.86237, 1.74216, 1.5414, 1.25571, 0.914175, 0.583022, 0.34374, 0.255476, 0.325436, 0.508281, 0.735391, 0.953696, 1.14939, 1.34446, 1.57118, 1.84214, 2.13396, 2.39068, 2.54059, 2.52245, 2.31777, 1.97034, 1.56795, 1.19354, 0.885634, 0.635701, 0.415721, 0.214691, 0.0598596;
0.0331319, 0.115991, 0.2075, 0.262833, 0.255178, 0.187757, 0.0920526, 0.0158222, 0.00812985, 0.106883, 0.330217, 0.670743, 1.09287, 1.53588, 1.92564, 2.19384, 2.2985, 2.23648, 2.04164, 1.76915, 1.47338, 1.19063, 0.934536, 0.705141, 0.503514, 0.340684, 0.234259, 0.196511, 0.225363, 0.307868, 0.434818, 0.613439, 0.863902, 1.19816, 1.59565, 1.99468, 2.30892, 2.46386, 2.43352, 2.25208, 1.99085, 1.71852, 1.47199, 1.25074, 1.03229, 0.799063, 0.557459, 0.333526, 0.154679, 0.0397262;
0.0527545, 0.175114, 0.283516, 0.303071, 0.219022, 0.0907849, 0.0217206, 0.105661, 0.382512, 0.824633, 1.35384, 1.87251, 2.29097, 2.54351, 2.5957, 2.44835, 2.138, 1.73002, 1.30176, 0.920465, 0.625588, 0.423887, 0.298174, 0.222988, 0.177914, 0.152984, 0.147378, 0.166993, 0.22484, 0.342055, 0.542845, 0.839521, 1.21352, 1.60754, 1.94156, 2.1482, 2.20439, 2.13715, 2.00154, 1.84772, 1.69782, 1.54484, 1.36945, 1.15834, 0.913453, 0.653843, 0.411685, 0.218725, 0.0900466, 0.0211024;
0.0977691, 0.318397, 0.499325, 0.513301, 0.370702, 0.224327, 0.273674, 0.636169, 1.27122, 2.00083, 2.60381, 2.91883, 2.89864, 2.59969, 2.13241, 1.61015, 1.11994, 0.715388, 0.419909, 0.23201, 0.131752, 0.0905711, 0.0828458, 0.0940772, 0.121972, 0.171796, 0.250826, 0.365455, 0.520147, 0.714935, 0.940561, 1.17537, 1.38958, 1.55755, 1.67117, 1.74376, 1.79836, 1.84649, 1.87393, 1.84594, 1.72919, 1.51577, 1.23376, 0.935549, 0.670471, 0.462169, 0.306515, 0.186715, 0.0915079, 0.0247475;
0.216998, 0.71684, 1.16068, 1.27735, 1.06438, 0.785469, 0.773342, 1.18962, 1.91366, 2.62539, 3.006, 2.91168, 2.41828, 1.73763, 1.08628, 0.593882, 0.286898, 0.126289, 0.0558695, 0.0323379, 0.0335509, 0.0549242, 0.102213, 0.18322, 0.299757, 0.443115, 0.595799, 0.738419, 0.857204, 0.94813, 1.01711, 1.07827, 1.15128, 1.25575, 1.40105, 1.57474, 1.73831, 1.83819, 1.83082, 1.70743, 1.4991, 1.25676, 1.02204, 0.81124, 0.620431, 0.443153, 0.28362, 0.15456, 0.0653353, 0.0156201;
0.430035, 1.43687, 2.37576, 2.69745, 2.31059, 1.5928, 1.07502, 1.06257, 1.4694, 1.94595, 2.15618, 1.98206, 1.5354, 1.02319, 0.601469, 0.318133, 0.147224, 0.0510605, 0.0130654, 0.0321068, 0.104201, 0.215223, 0.346301, 0.480398, 0.603355, 0.702885, 0.771004, 0.809256, 0.831258, 0.858993, 0.914446, 1.01079, 1.1463, 1.30249, 1.44799, 1.54906, 1.58376, 1.55151, 1.47092, 1.36628, 1.2518, 1.12524, 0.976025, 0.800356, 0.609358, 0.424425, 0.266037, 0.145308, 0.0631036, 0.0156033;
0.632725, 2.12411, 3.5416, 4.06601, 3.49806, 2.28606, 1.12476, 0.483139, 0.402326, 0.628779, 0.883762, 1.02971, 1.05603, 0.981982, 0.807158, 0.542381, 0.253703, 0.0488819, 0.00999339, 0.136278, 0.348776, 0.547608, 0.670485, 0.712005, 0.704514, 0.688392, 0.694202, 0.738648, 0.825108, 0.943636, 1.0728, 1.18641, 1.26347, 1.29608, 1.29133, 1.2668, 1.24166, 1.22669, 1.21753, 1.19591, 1.13957, 1.03576, 0.889918, 0.723103, 0.559353, 0.412965, 0.286012, 0.176053, 0.0851461, 0.0226065;
0.633906, 2.14154, 3.62213, 4.28251, 3.90157, 2.83255, 1.63886, 0.720206, 0.196502, 0.0242217, 0.133896, 0.446042, 0.815373, 1.03962, 0.973844, 0.646976, 0.254749, 0.0214747, 0.0486398, 0.272425, 0.544198, 0.745442, 0.843765, 0.871261, 0.873292, 0.878259, 0.897578, 0.934541, 0.985737, 1.03893, 1.07772, 1.09265, 1.08839, 1.08011, 1.08198, 1.09726, 1.11595, 1.12051, 1.0955, 1.03636, 0.951772, 0.857196, 0.763508, 0.669718, 0.565969, 0.444847, 0.311694, 0.1845, 0.0834693, 0.0208639;
0.384869, 1.33414, 2.38665, 3.14105, 3.44617, 3.34275, 2.90035, 2.16657, 1.26196, 0.449551, 0.0266021, 0.103688, 0.493033, 0.838669, 0.881926, 0.626687, 0.278763, 0.0514772, 0.0273148, 0.168108, 0.406972, 0.703638, 1.0253, 1.31069, 1.48049, 1.48848, 1.35704, 1.16119, 0.980518, 0.862592, 0.818596, 0.837656, 0.898576, 0.973819, 1.03387, 1.05674, 1.03716, 0.987283, 0.927604, 0.874108, 0.829806, 0.784792, 0.724084, 0.638064, 0.528316, 0.40548, 0.282786, 0.171557, 0.0812397, 0.02122;
0.109662, 0.436208, 0.984049, 1.75412, 2.66072, 3.44597, 3.74148, 3.30944, 2.27628, 1.11393, 0.336415, 0.158312, 0.405298, 0.722718, 0.858475, 0.775484, 0.564075, 0.316372, 0.0997171, 0.000814544, 0.124785, 0.513466, 1.0718, 1.59932, 1.91204, 1.94676, 1.76646, 1.48685, 1.20398, 0.971817, 0.814978, 0.740183, 0.735425, 0.771986, 0.818551, 0.85662, 0.882738, 0.898226, 0.899501, 0.878243, 0.828448, 0.751585, 0.65558, 0.550151, 0.442789, 0.337636, 0.23726, 0.145566, 0.0694934, 0.0182182;
0.0543935, 0.239732, 0.613886, 1.22167, 1.99854, 2.71131, 3.04682, 2.82671, 2.16371, 1.39395, 0.835721, 0.600966, 0.614418, 0.762998, 0.981284, 1.20338, 1.30192, 1.14682, 0.743789, 0.285984, 0.0344918, 0.133043, 0.530009, 1.05696, 1.55654, 1.93771, 2.15003, 2.15586, 1.94894, 1.58587, 1.1759, 0.828007, 0.603795, 0.511049, 0.525993, 0.612612, 0.728349, 0.82855, 0.878691, 0.866535, 0.80236, 0.707191, 0.59957, 0.489777, 0.381778, 0.278097, 0.183279, 0.103916, 0.0457834, 0.0112889;
0.160234, 0.556509, 1.00611, 1.3626, 1.5801, 1.67514, 1.66952, 1.58135, 1.43673, 1.25429, 1.02932, 0.775167, 0.591665, 0.647202, 1.03356, 1.62269, 2.0999, 2.17919, 1.80765, 1.17562, 0.554422, 0.139865, 0.0201495, 0.218929, 0.705568, 1.36146, 1.98509, 2.3793, 2.45442, 2.25294, 1.88646, 1.46041, 1.04931, 0.710835, 0.491444, 0.40933, 0.441288, 0.53533, 0.637711, 0.71025, 0.731612, 0.693982, 0.603367, 0.47941, 0.348488, 0.232557, 0.142083, 0.0772134, 0.033784, 0.00842606;
0.183046, 0.619441, 1.06519, 1.33152, 1.38769, 1.31716, 1.2136, 1.11974, 1.0246, 0.886154, 0.672382, 0.421138, 0.267863, 0.377246, 0.80808, 1.43961, 2.04383, 2.43193, 2.52929, 2.33756, 1.88319, 1.24016, 0.57866, 0.129341, 0.0569682, 0.362693, 0.910137, 1.53057, 2.09155, 2.48965, 2.63224, 2.46777, 2.03575, 1.4667, 0.918964, 0.507762, 0.278149, 0.218527, 0.282045, 0.402144, 0.510866, 0.561788, 0.543177, 0.471172, 0.371624, 0.26654, 0.170856, 0.0939404, 0.0402628, 0.00973769;
0.079657, 0.293904, 0.593907, 0.939902, 1.28518, 1.53953, 1.59129, 1.39292, 1.01653, 0.60926, 0.295401, 0.124771, 0.0951914, 0.194279, 0.416177, 0.763116, 1.24244, 1.83662, 2.44742, 2.88237, 2.9438, 2.56714, 1.87706, 1.10583, 0.464497, 0.0869103, 0.0502762, 0.382799, 1.02012, 1.77918, 2.41954, 2.75757, 2.73551, 2.40446, 1.87025, 1.25887, 0.699808, 0.297884, 0.0971925, 0.0708461, 0.149438, 0.261851, 0.357736, 0.4089, 0.404988, 0.351304, 0.265076, 0.168293, 0.0815088, 0.0214834;
0.0221369, 0.107859, 0.30392, 0.64083, 1.06717, 1.43015, 1.55813, 1.39035, 1.02577, 0.63931, 0.35569, 0.20125, 0.148392, 0.174982, 0.283361, 0.491458, 0.819349, 1.26681, 1.78549, 2.27925, 2.64626, 2.81901, 2.75939, 2.43809, 1.86067, 1.13028, 0.458237, 0.0735153, 0.100196, 0.509021, 1.16041, 1.86916, 2.44315, 2.71886, 2.61843, 2.19152, 1.58963, 0.983955, 0.494106, 0.171647, 0.0202135, 0.0140218, 0.10541, 0.234586, 0.345472, 0.398276, 0.374865, 0.282185, 0.154167, 0.0436206;
0.065695, 0.230669, 0.429788, 0.617038, 0.77638, 0.896287, 0.958719, 0.953495, 0.8825, 0.745587, 0.546188, 0.327034, 0.181452, 0.197905, 0.385163, 0.664155, 0.938318, 1.16738, 1.38011, 1.63485, 1.96904, 2.35909, 2.70372, 2.85568, 2.70204, 2.23755, 1.57062, 0.869504, 0.307731, 0.0331024, 0.131407, 0.575892, 1.21341, 1.82907, 2.24862, 2.39504, 2.27333, 1.9319, 1.44651, 0.917914, 0.454374, 0.140625, 0.0153247, 0.0642378, 0.222225, 0.387891, 0.461994, 0.39893, 0.235349, 0.0691754;
0.0844198, 0.283822, 0.485887, 0.612014, 0.658442, 0.666051, 0.671891, 0.683953, 0.677795, 0.611408, 0.464244, 0.276647, 0.140154, 0.13399, 0.272999, 0.521194, 0.84013, 1.20441, 1.57785, 1.90465, 2.14101, 2.28702, 2.37661, 2.43738, 2.4591, 2.38999, 2.16108, 1.73585, 1.16245, 0.580173, 0.157283, 0.00616272, 0.146065, 0.525305, 1.05384, 1.61319, 2.06478, 2.28317, 2.20036, 1.83073, 1.27119, 0.683538, 0.249976, 0.0950949, 0.211162, 0.451281, 0.615185, 0.575575, 0.3561, 0.107389;
0.0356088, 0.135867, 0.288776, 0.4807, 0.678731, 0.820767, 0.847626, 0.751908, 0.585004, 0.413375, 0.275075, 0.17427, 0.100492, 0.0497302, 0.0454557, 0.149848, 0.435388, 0.918341, 1.51562, 2.08004, 2.48615, 2.68698, 2.7062, 2.59905, 2.42198, 2.21484, 1.98971, 1.73477, 1.43488, 1.09027, 0.720988, 0.368527, 0.10149, 0.00775475, 0.158595, 0.562597, 1.13951, 1.72555, 2.11235, 2.12708, 1.73725, 1.10956, 0.546735, 0.313191, 0.465593, 0.816081, 1.0602, 0.983959, 0.610605, 0.184952;
0.0142297, 0.0655648, 0.174585, 0.352071, 0.568484, 0.751909, 0.83314, 0.795801, 0.676511, 0.522749, 0.363728, 0.216718, 0.0991346, 0.0249904, 0.00283501, 0.0486328, 0.194392, 0.47505, 0.906501, 1.47072, 2.10328, 2.68596, 3.0734, 3.16304, 2.95899, 2.5677, 2.12848, 1.74181, 1.44258, 1.21206, 1.00331, 0.770633, 0.500299, 0.232394, 0.0596606, 0.0927466, 0.39012, 0.881619, 1.3539, 1.55161, 1.35391, 0.892726, 0.497299, 0.478913, 0.900988, 1.50527, 1.86654, 1.68822, 1.0337, 0.311096;
0.0358522, 0.12299, 0.221221, 0.306945, 0.384273, 0.469808, 0.574296, 0.688032, 0.770133, 0.760795, 0.626925, 0.403483, 0.179571, 0.0370681, 0.00418358, 0.0624151, 0.18415, 0.361302, 0.611013, 0.96017, 1.41363, 1.92772, 2.41924, 2.80661, 3.04047, 3.09802, 2.96708, 2.65422, 2.20597, 1.70644, 1.2423, 0.863503, 0.570589, 0.338187, 0.159996, 0.0768002, 0.147205, 0.368637, 0.623356, 0.728641, 0.582643, 0.293216, 0.159161, 0.471973, 1.25827, 2.17156, 2.66854, 2.3872, 1.44992, 0.434259;
0.0274641, 0.097215, 0.185603, 0.279551, 0.377165, 0.475554, 0.568407, 0.649495, 0.706869, 0.716862, 0.656135, 0.522632, 0.342009, 0.159426, 0.0313205, 0.0126673, 0.128551, 0.35002, 0.609338, 0.850083, 1.06578, 1.29668, 1.59834, 2.00658, 2.50781, 3.02202, 3.41436, 3.53971, 3.30326, 2.71256, 1.89768, 1.07397, 0.4463, 0.108873, 0.0196717, 0.0682885, 0.165511, 0.269403, 0.344586, 0.333076, 0.202524, 0.0394601, 0.0705309, 0.52582, 1.40827, 2.37165, 2.87456, 2.55516, 1.54797, 0.463241;
0.00723983, 0.0376269, 0.112917, 0.249628, 0.431692, 0.605053, 0.711564, 0.731152, 0.688839, 0.625407, 0.565093, 0.503417, 0.416983, 0.290451, 0.144589, 0.0360659, 0.0207651, 0.116974, 0.307382, 0.568481, 0.88591, 1.24578, 1.62942, 2.02589, 2.44029, 2.87282, 3.27483, 3.52045, 3.44029, 2.92833, 2.05927, 1.10502, 0.398166, 0.128035, 0.232651, 0.473102, 0.619598, 0.592949, 0.462605, 0.338371, 0.280263, 0.309147, 0.472598, 0.846137, 1.42534, 2.01623, 2.28273, 1.97822, 1.18898, 0.355255;
0.0249317, 0.089201, 0.174121, 0.2723, 0.387121, 0.517435, 0.648444, 0.753066, 0.798669, 0.762241, 0.650199, 0.500892, 0.359523, 0.249894, 0.170652, 0.110883, 0.0647837, 0.0428684, 0.0839598, 0.254027, 0.615588, 1.18029, 1.87878, 2.57144, 3.09863, 3.34646, 3.2865, 2.96006, 2.43049, 1.76715, 1.08339, 0.5653, 0.409807, 0.683212, 1.21868, 1.67333, 1.74106, 1.3698, 0.80047, 0.383651, 0.325572, 0.577014, 0.93491, 1.22606, 1.39265, 1.4356, 1.32974, 1.03474, 0.591315, 0.173102;
0.0359768, 0.127071, 0.237594, 0.339945, 0.426935, 0.506226, 0.587595, 0.668336, 0.725272, 0.727707, 0.665403, 0.560211, 0.446693, 0.347627, 0.272124, 0.226983, 0.21789, 0.243888, 0.306537, 0.434999, 0.698413, 1.17297, 1.86255, 2.62579, 3.19299, 3.30403, 2.88088, 2.09071, 1.24297, 0.615673, 0.353759, 0.483984, 0.966036, 1.68821, 2.42103, 2.83848, 2.67761, 1.948, 0.993183, 0.298195, 0.167415, 0.532648, 1.04295, 1.3417, 1.29233, 0.994821, 0.636675, 0.34459, 0.14917, 0.0372223;
0.0218044, 0.0907383, 0.209993, 0.365297, 0.515873, 0.61252, 0.633078, 0.598907, 0.555663, 0.542526, 0.5765, 0.64887, 0.724385, 0.753167, 0.703502, 0.594602, 0.496946, 0.492933, 0.624758, 0.87042, 1.16983, 1.47505, 1.76463, 1.99895, 2.0785, 1.88906, 1.42401, 0.86438, 0.510729, 0.59638, 1.13041, 1.89912, 2.61385, 3.06706, 3.17463, 2.92118, 2.3265, 1.49326, 0.656215, 0.114461, 0.0521209, 0.396806, 0.858642, 1.1317, 1.08912, 0.81741, 0.493744, 0.243509, 0.0945681, 0.0216858;
0.0237607, 0.0897571, 0.184671, 0.290651, 0.388444, 0.466808, 0.533463, 0.609125, 0.704594, 0.809197, 0.906852, 0.996298, 1.08463, 1.15985, 1.17949, 1.10163, 0.940802, 0.791965, 0.776068, 0.935397, 1.17767, 1.3366, 1.29712, 1.0648, 0.729829, 0.395719, 0.163959, 0.168476, 0.565277, 1.41983, 2.57032, 3.6249, 4.15659, 3.96412, 3.18175, 2.15531, 1.2137, 0.529558, 0.134835, 0.00243725, 0.0857458, 0.306612, 0.557056, 0.745371, 0.838246, 0.844891, 0.767408, 0.591668, 0.337727, 0.0990377;
0.0191461, 0.0630887, 0.107712, 0.146673, 0.200415, 0.303966, 0.489673, 0.769323, 1.11512, 1.45395, 1.69279, 1.76878, 1.68903, 1.52302, 1.34546, 1.17942, 1.00149, 0.805386, 0.642308, 0.574318, 0.588463, 0.582608, 0.458467, 0.231077, 0.0395226, 0.0477871, 0.336504, 0.882662, 1.61417, 2.44322, 3.23197, 3.7634, 3.81482, 3.3106, 2.41199, 1.44002, 0.686097, 0.266726, 0.122649, 0.124839, 0.17702, 0.248894, 0.35585, 0.524083, 0.751764, 0.972526, 1.06025, 0.909494, 0.547322, 0.164131;
0.000186442, 0.000407454, 0.0116476, 0.0697111, 0.219836, 0.483994, 0.847451, 1.2733, 1.7169, 2.11673, 2.3784, 2.39457, 2.1157, 1.61697, 1.07842, 0.670224, 0.44407, 0.335486, 0.260838, 0.193701, 0.148754, 0.123807, 0.0960566, 0.0862385, 0.200037, 0.563627, 1.19331, 1.93477, 2.54885, 2.8664, 2.86771, 2.63741, 2.27485, 1.85339, 1.43195, 1.06261, 0.771468, 0.548938, 0.379702, 0.281371, 0.296842, 0.441695, 0.670031, 0.900038, 1.06324, 1.11851, 1.0344, 0.795531, 0.449347, 0.130574;
0.0353737, 0.122027, 0.228765, 0.361999, 0.577702, 0.934734, 1.42725, 1.95714, 2.37576, 2.56177, 2.46971, 2.12269, 1.58819, 0.976655, 0.438065, 0.108265, 0.0250311, 0.100271, 0.194866, 0.232853, 0.244547, 0.304242, 0.442711, 0.634317, 0.858047, 1.13626, 1.48946, 1.86491, 2.13972, 2.20817, 2.06202, 1.78631, 1.48871, 1.23515, 1.03319, 0.851045, 0.650293, 0.427577, 0.250327, 0.241919, 0.49174, 0.949799, 1.41565, 1.65876, 1.57385, 1.23443, 0.810209, 0.442819, 0.188807, 0.0458859;
